iris_code,iris_libelle,poi_type,poi_id,poi_name,minimum,mediane,moyenne,maximum
1804,Anse Vata Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1805,Baie des citrons,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1806,Motor Pool - Receiving,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1807,N'Géa,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1808,Trianon,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1809,Orphelinat,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1810,Artillerie,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1811,Faubourg Blanchot,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1812,Quartier Latin - Vallée du Génie,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1813,Vallée des Colons Sud Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1814,Vallée des Colons Sud Est,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1815,Magenta Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1816,Magenta Tours,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1817,Magenta Est,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1818,Ouémo,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1819,Haut Magenta,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1820,Vallée des Colons Nord Est,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1821,Vallée des Colons Nord Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1822,Centre ville,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1823,Nouville,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1824,Vallée du Tir,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1825,Doniambo - Montagne coupée - Montravel,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1826,Portes de Fer - Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1827,Aérodrome Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1828,Portes de Fer - Nord,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1829,PK 4,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1830,Aérodrome Nord,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1831,PK 6 Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1832,Zone industrielle Ducos,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1833,Rivière Salée Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1834,PK 6 Nord,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1835,Tina,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1836,PK 7 Est,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1837,PK 7 Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1838,Rivière Salée Nord Est,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1839,Normandie Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1840,Normandie Nord,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1841,Rivière Salée Nord Ouest,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1842,Ducos,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1843,Logicoop,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1844,Kaméré,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1845,Tindu - Numbo - Koumourou,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1901,Ouégoa village - Balagam - Paraoua - Tarap,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1902,Pam - Tiari,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
1903,Bondé,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2001,Saint Joseph Gossanah Takedji,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2002,Fayaoué,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2003,Mouli,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2101,Païta centre,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2102,Scheffleras,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2103,Nogouta-Les 3 Vallées,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2104,Ondémia Port Laguerre,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2105,N'Dé Naniouni,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2106,Tamoa Bangou Saint Laurent,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2107,Tontouta Tiaré,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2108,Mont Mou,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2109,Humbolt,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2110,Savannah - Nouré,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2201,Poindimié village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2202,Tiéti - Tyé,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2205,Goro Até - Goro Jé,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2302,Ponérihouen village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2306,Aoupinié - Goro Darawé,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2405,Massif du Panié - Mont Colnett,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2501,Pouembout village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2601,Poum village - Titch,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2603,Bouarou - Pangaï - Naraï,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2701,Poya village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2706,Poya Sud,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2801,Sarraméa,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2901,Thio village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2902,Thio,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
2906,Borendy,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3001,Touho village,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3003,Tiouandé - Ouanache - Congouma - Paola,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3004,Koe - Kokingone - Tiwaka - Pombéi,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3101,Voh village - Gatope,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3103,Témala,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3106,Tiéta,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3201,Waho Touaourou Goro,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3202,Unia,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3203,Ouinné Pourina Plaine des lacs,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,0.49,3.51,3.67,6.47
3301,Kouaoua village - Amon Kasiori,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
3302,Méa Mébara - Ouérou Pimet,dimenc_centres,32,Société minière Georges Montagnat - OUINNE,NULL,NULL,NULL,NULL
0101,Bélep,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
0201,Boulouparis village,dimenc_centres,33,Société le Nickel - DOTHIO,43.01,55.59,56.63,68.30
0204,Tomo-Ouinané,dimenc_centres,33,Société le Nickel - DOTHIO,49.87,59.65,61.56,84.02
0205,Nassirah,dimenc_centres,33,Société le Nickel - DOTHIO,35.36,45.27,48.66,70.59
0301,Bourail village,dimenc_centres,33,Société le Nickel - DOTHIO,98.59,102.17,102.73,108.03
0302,Poé Nessadiou,dimenc_centres,33,Société le Nickel - DOTHIO,87.97,103.11,102.09,113.91
0303,Domaine Deva Le Cap,dimenc_centres,33,Société le Nickel - DOTHIO,108.18,119.83,120.69,133.26
0304,Nandaï Boghen,dimenc_centres,33,Société le Nickel - DOTHIO,93.77,107.72,107.09,127.77
0305,Ny,dimenc_centres,33,Société le Nickel - DOTHIO,110.34,117.09,117.46,127.56
0401,Canala village,dimenc_centres,33,Société le Nickel - DOTHIO,39.29,44.48,46.40,62.34
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,33,Société le Nickel - DOTHIO,31.18,37.88,37.21,43.59
0404,Mé Kwaré,dimenc_centres,33,Société le Nickel - DOTHIO,25.36,45.89,46.52,69.64
0501,Coeur de ville urbain,dimenc_centres,33,Société le Nickel - DOTHIO,93.22,94.94,94.97,96.97
0502,Coeur de ville littoral,dimenc_centres,33,Société le Nickel - DOTHIO,91.72,93.07,93.09,94.42
0503,Koutio Secal,dimenc_centres,33,Société le Nickel - DOTHIO,92.58,93.63,93.63,94.74
0504,Koutio érudits,dimenc_centres,33,Société le Nickel - DOTHIO,92.11,92.82,92.83,93.63
0505,Koutio Fortunes de mer,dimenc_centres,33,Société le Nickel - DOTHIO,91.48,92.18,92.22,93.47
0506,Jacarandas I,dimenc_centres,33,Société le Nickel - DOTHIO,93.26,94.19,94.55,96.26
0507,Jacarandas II,dimenc_centres,33,Société le Nickel - DOTHIO,93.84,94.44,94.82,98.76
0508,Auteuil,dimenc_centres,33,Société le Nickel - DOTHIO,94.42,95.56,95.69,97.21
0509,Koghis,dimenc_centres,33,Société le Nickel - DOTHIO,97.49,99.17,99.30,104.96
0510,Dumbéa/mer Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,88.59,92.50,92.57,95.73
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,33,Société le Nickel - DOTHIO,92.35,93.45,93.78,98.24
0512,Plaine de Koé,dimenc_centres,33,Société le Nickel - DOTHIO,95.14,98.65,98.98,109.23
0513,Nakutakoin,dimenc_centres,33,Société le Nickel - DOTHIO,87.72,89.57,90.35,97.86
0514,Nondoué La Couvelée,dimenc_centres,33,Société le Nickel - DOTHIO,95.21,98.16,98.38,104.96
0515,Katiramona Sud,dimenc_centres,33,Société le Nickel - DOTHIO,91.64,93.98,94.29,100.34
0516,Dzumac,dimenc_centres,33,Société le Nickel - DOTHIO,106.03,108.05,108.79,125.90
0601,Farino,dimenc_centres,33,Société le Nickel - DOTHIO,71.86,76.34,77.16,91.74
0701,Hienghène village,dimenc_centres,33,Société le Nickel - DOTHIO,224.87,239.61,255.92,326.09
0704,Tiendanite à Ouayaguette,dimenc_centres,33,Société le Nickel - DOTHIO,247.63,258.06,262.01,282.48
0705,Oué - Hawa - Ouen - Kout - Pwa Jilu,dimenc_centres,33,Société le Nickel - DOTHIO,210.59,231.95,242.16,281.44
0801,Houaïlou village,dimenc_centres,33,Société le Nickel - DOTHIO,98.15,106.88,106.96,121.56
0803,Waraï,dimenc_centres,33,Société le Nickel - DOTHIO,113.20,120.54,122.26,138.44
0805,Nédivin - Bas Nindien,dimenc_centres,33,Société le Nickel - DOTHIO,113.20,118.03,119.84,130.97
0807,Boréaré - Coula - Karagreu - Nérin,dimenc_centres,33,Société le Nickel - DOTHIO,113.15,128.40,127.63,144.56
0808,Kua - Néoua - Gwa Ruviano,dimenc_centres,33,Société le Nickel - DOTHIO,84.01,107.47,110.55,135.22
0901,Vao,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
0902,Kunié hors Vao,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1001,Kaala Gomen village,dimenc_centres,33,Société le Nickel - DOTHIO,204.56,220.80,219.06,231.76
1004,Ouéholle - Ouémou - Kourou,dimenc_centres,33,Société le Nickel - DOTHIO,245.34,250.78,252.83,262.11
1006,Massif Ouazangou - Mont Kaala,dimenc_centres,33,Société le Nickel - DOTHIO,210.22,225.87,227.19,252.52
1101,Koné village,dimenc_centres,33,Société le Nickel - DOTHIO,168.08,170.36,170.34,173.45
1102,Paiamboué - La Caférie - Foué,dimenc_centres,33,Société le Nickel - DOTHIO,162.03,166.72,167.00,177.25
1103,Baco - Koniambo,dimenc_centres,33,Société le Nickel - DOTHIO,165.84,169.02,169.74,173.58
1105,Massif Koniambo - Pinjen,dimenc_centres,33,Société le Nickel - DOTHIO,171.98,186.23,186.44,204.48
1107,Poindah - Noelly - Néami - Netchaot,dimenc_centres,33,Société le Nickel - DOTHIO,162.59,174.41,175.23,193.66
1108,Bopope,dimenc_centres,33,Société le Nickel - DOTHIO,179.27,186.18,186.97,239.57
1201,Koumac village,dimenc_centres,33,Société le Nickel - DOTHIO,226.82,231.65,232.20,237.54
1202,Pagou - Paop - Wanac,dimenc_centres,33,Société le Nickel - DOTHIO,235.08,236.96,237.14,239.93
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,33,Société le Nickel - DOTHIO,232.25,245.95,246.35,264.15
1206,Piton de Pandop,dimenc_centres,33,Société le Nickel - DOTHIO,228.21,242.97,239.65,249.84
1301,La Foa village,dimenc_centres,33,Société le Nickel - DOTHIO,56.35,69.07,69.09,82.52
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,33,Société le Nickel - DOTHIO,56.60,74.23,73.25,97.68
1401,Gaïtcha,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,33,Société le Nickel - DOTHIO,74.44,81.46,83.29,105.23
1701,Yahoué Nord,dimenc_centres,33,Société le Nickel - DOTHIO,95.15,96.69,96.69,98.68
1702,Yahoué Sud,dimenc_centres,33,Société le Nickel - DOTHIO,95.57,96.57,96.51,97.69
1703,Pont des Français,dimenc_centres,33,Société le Nickel - DOTHIO,95.71,96.24,96.48,97.81
1704,La Conception,dimenc_centres,33,Société le Nickel - DOTHIO,97.15,98.45,98.74,101.91
1705,Robinson Nord,dimenc_centres,33,Société le Nickel - DOTHIO,99.90,101.20,101.57,104.31
1706,Robinson Sud,dimenc_centres,33,Société le Nickel - DOTHIO,97.83,99.54,99.54,100.90
1707,Boulari,dimenc_centres,33,Société le Nickel - DOTHIO,99.12,100.31,100.47,102.85
1708,Saint Michel,dimenc_centres,33,Société le Nickel - DOTHIO,100.43,101.36,101.38,102.46
1709,Saint Louis,dimenc_centres,33,Société le Nickel - DOTHIO,101.64,104.82,104.66,107.64
1710,La Coulée Nord,dimenc_centres,33,Société le Nickel - DOTHIO,106.77,109.46,109.41,111.74
1711,La Coulée Sud,dimenc_centres,33,Société le Nickel - DOTHIO,107.87,111.15,111.14,115.13
1712,Vallon Dore,dimenc_centres,33,Société le Nickel - DOTHIO,112.55,114.17,114.17,115.98
1713,Mont Dore Sud,dimenc_centres,33,Société le Nickel - DOTHIO,116.18,118.54,118.47,120.42
1714,Plum,dimenc_centres,33,Société le Nickel - DOTHIO,111.94,119.18,119.33,132.36
1715,Mouirange - Grand Sud - Ile Ouen,dimenc_centres,33,Société le Nickel - DOTHIO,111.20,144.34,144.40,184.11
1716,Malaoui,dimenc_centres,33,Société le Nickel - DOTHIO,101.61,111.76,112.14,124.50
1801,Val Plaisance Sud - Ouen Toro,dimenc_centres,33,Société le Nickel - DOTHIO,104.50,105.64,105.95,109.94
1802,Val Plaisance Nord,dimenc_centres,33,Société le Nickel - DOTHIO,104.22,104.84,104.99,105.77
1803,Anse Vata Est,dimenc_centres,33,Société le Nickel - DOTHIO,103.05,104.42,104.38,106.08
1804,Anse Vata Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,103.47,104.54,104.54,105.48
1805,Baie des citrons,dimenc_centres,33,Société le Nickel - DOTHIO,103.04,104.09,104.02,105.19
1806,Motor Pool - Receiving,dimenc_centres,33,Société le Nickel - DOTHIO,102.69,103.38,103.38,103.99
1807,N'Géa,dimenc_centres,33,Société le Nickel - DOTHIO,102.73,103.67,103.64,104.70
1808,Trianon,dimenc_centres,33,Société le Nickel - DOTHIO,101.29,102.37,102.28,103.10
1809,Orphelinat,dimenc_centres,33,Société le Nickel - DOTHIO,101.08,102.10,102.09,103.88
1810,Artillerie,dimenc_centres,33,Société le Nickel - DOTHIO,100.79,101.70,101.63,102.77
1811,Faubourg Blanchot,dimenc_centres,33,Société le Nickel - DOTHIO,100.88,101.75,101.85,103.14
1812,Quartier Latin - Vallée du Génie,dimenc_centres,33,Société le Nickel - DOTHIO,99.85,100.77,100.76,101.72
1813,Vallée des Colons Sud Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,100.36,101.75,101.65,102.82
1814,Vallée des Colons Sud Est,dimenc_centres,33,Société le Nickel - DOTHIO,100.95,102.07,101.99,102.85
1815,Magenta Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,99.99,101.07,101.08,101.96
1816,Magenta Tours,dimenc_centres,33,Société le Nickel - DOTHIO,100.52,101.13,101.12,101.78
1817,Magenta Est,dimenc_centres,33,Société le Nickel - DOTHIO,99.98,101.68,101.68,103.15
1818,Ouémo,dimenc_centres,33,Société le Nickel - DOTHIO,102.26,103.06,103.17,104.58
1819,Haut Magenta,dimenc_centres,33,Société le Nickel - DOTHIO,99.89,100.51,100.54,102.05
1820,Vallée des Colons Nord Est,dimenc_centres,33,Société le Nickel - DOTHIO,100.23,100.95,100.89,101.21
1821,Vallée des Colons Nord Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,99.33,100.07,100.02,100.59
1822,Centre ville,dimenc_centres,33,Société le Nickel - DOTHIO,98.84,99.91,99.93,103.87
1823,Nouville,dimenc_centres,33,Société le Nickel - DOTHIO,100.79,103.56,103.80,108.09
1824,Vallée du Tir,dimenc_centres,33,Société le Nickel - DOTHIO,98.02,98.80,98.79,100.32
1825,Doniambo - Montagne coupée - Montravel,dimenc_centres,33,Société le Nickel - DOTHIO,97.05,98.20,98.30,108.09
1826,Portes de Fer - Sud,dimenc_centres,33,Société le Nickel - DOTHIO,98.61,99.58,99.52,100.55
1827,Aérodrome Sud,dimenc_centres,33,Société le Nickel - DOTHIO,98.65,100.24,100.13,101.23
1828,Portes de Fer - Nord,dimenc_centres,33,Société le Nickel - DOTHIO,97.88,98.56,98.64,100.68
1829,PK 4,dimenc_centres,33,Société le Nickel - DOTHIO,96.61,97.59,97.61,99.58
1830,Aérodrome Nord,dimenc_centres,33,Société le Nickel - DOTHIO,97.90,99.01,99.27,102.06
1831,PK 6 Sud,dimenc_centres,33,Société le Nickel - DOTHIO,97.50,99.31,99.43,101.87
1832,Zone industrielle Ducos,dimenc_centres,33,Société le Nickel - DOTHIO,93.95,96.84,96.72,99.28
1833,Rivière Salée Sud,dimenc_centres,33,Société le Nickel - DOTHIO,95.81,96.50,96.54,97.38
1834,PK 6 Nord,dimenc_centres,33,Société le Nickel - DOTHIO,97.09,97.76,97.90,99.63
1835,Tina,dimenc_centres,33,Société le Nickel - DOTHIO,95.68,97.87,97.85,100.32
1836,PK 7 Est,dimenc_centres,33,Société le Nickel - DOTHIO,95.73,96.73,96.67,98.36
1837,PK 7 Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,95.08,95.76,96.08,97.86
1838,Rivière Salée Nord Est,dimenc_centres,33,Société le Nickel - DOTHIO,95.76,96.61,96.67,97.59
1839,Normandie Sud,dimenc_centres,33,Société le Nickel - DOTHIO,94.46,95.95,96.08,98.25
1840,Normandie Nord,dimenc_centres,33,Société le Nickel - DOTHIO,94.81,95.66,95.73,96.82
1841,Rivière Salée Nord Ouest,dimenc_centres,33,Société le Nickel - DOTHIO,95.10,95.91,95.95,97.44
1842,Ducos,dimenc_centres,33,Société le Nickel - DOTHIO,97.54,99.65,99.88,102.23
1843,Logicoop,dimenc_centres,33,Société le Nickel - DOTHIO,97.69,98.95,98.98,100.14
1844,Kaméré,dimenc_centres,33,Société le Nickel - DOTHIO,97.16,98.76,98.73,100.14
1845,Tindu - Numbo - Koumourou,dimenc_centres,33,Société le Nickel - DOTHIO,99.56,101.89,101.97,104.25
1901,Ouégoa village - Balagam - Paraoua - Tarap,dimenc_centres,33,Société le Nickel - DOTHIO,257.78,263.41,263.62,271.21
1902,Pam - Tiari,dimenc_centres,33,Société le Nickel - DOTHIO,262.38,277.91,276.33,302.65
1903,Bondé,dimenc_centres,33,Société le Nickel - DOTHIO,252.54,261.05,262.84,301.80
2001,Saint Joseph Gossanah Takedji,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
2002,Fayaoué,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
2003,Mouli,dimenc_centres,33,Société le Nickel - DOTHIO,NULL,NULL,NULL,NULL
2101,Païta centre,dimenc_centres,33,Société le Nickel - DOTHIO,84.68,86.63,86.64,88.09
2102,Scheffleras,dimenc_centres,33,Société le Nickel - DOTHIO,87.89,88.88,88.87,89.86
2103,Nogouta-Les 3 Vallées,dimenc_centres,33,Société le Nickel - DOTHIO,87.29,89.31,89.74,95.77
2104,Ondémia Port Laguerre,dimenc_centres,33,Société le Nickel - DOTHIO,76.13,84.67,85.35,98.78
2105,N'Dé Naniouni,dimenc_centres,33,Société le Nickel - DOTHIO,86.92,89.24,89.42,94.32
2106,Tamoa Bangou Saint Laurent,dimenc_centres,33,Société le Nickel - DOTHIO,72.09,76.62,76.60,80.96
2107,Tontouta Tiaré,dimenc_centres,33,Société le Nickel - DOTHIO,64.09,81.89,80.39,97.30
2108,Mont Mou,dimenc_centres,33,Société le Nickel - DOTHIO,88.25,92.76,92.58,97.47
2109,Humbolt,dimenc_centres,33,Société le Nickel - DOTHIO,81.00,91.06,89.06,93.61
2110,Savannah - Nouré,dimenc_centres,33,Société le Nickel - DOTHIO,84.25,87.26,88.37,98.59
2201,Poindimié village,dimenc_centres,33,Société le Nickel - DOTHIO,167.91,170.65,170.64,173.21
2202,Tiéti - Tyé,dimenc_centres,33,Société le Nickel - DOTHIO,173.04,180.15,180.88,194.13
2204,Tibarama - Bayes - Ouindo - Ometteux - Napoémien,dimenc_centres,33,Société le Nickel - DOTHIO,155.19,164.86,164.92,179.70
2205,Goro Até - Goro Jé,dimenc_centres,33,Société le Nickel - DOTHIO,155.86,166.19,170.11,202.42
2302,Ponérihouen village,dimenc_centres,33,Société le Nickel - DOTHIO,126.98,145.17,142.53,160.28
2303,Goyetta - Goa - Nébouéba - St Yves,dimenc_centres,33,Société le Nickel - DOTHIO,151.28,159.19,159.63,172.44
2306,Aoupinié - Goro Darawé,dimenc_centres,33,Société le Nickel - DOTHIO,136.44,169.41,161.22,179.22
2401,Pouébo village - St Ferdinand - St Louis,dimenc_centres,33,Société le Nickel - DOTHIO,267.40,284.73,282.60,294.45
2402,Tchamboëne - Diahoué - Colnett,dimenc_centres,33,Société le Nickel - DOTHIO,294.07,303.22,303.27,314.63
2405,Massif du Panié - Mont Colnett,dimenc_centres,33,Société le Nickel - DOTHIO,266.76,290.50,282.03,292.14
2501,Pouembout village,dimenc_centres,33,Société le Nickel - DOTHIO,155.43,161.74,162.15,170.10
2503,Pindaï - Kopéto - Tamaon - Forêt plate,dimenc_centres,33,Société le Nickel - DOTHIO,142.85,170.54,169.85,201.82
2601,Poum village - Titch,dimenc_centres,33,Société le Nickel - DOTHIO,267.96,283.88,284.29,300.72
2603,Bouarou - Pangaï - Naraï,dimenc_centres,33,Société le Nickel - DOTHIO,246.28,265.40,266.13,280.39
2701,Poya village,dimenc_centres,33,Société le Nickel - DOTHIO,129.46,145.93,143.80,169.86
2705,Gohapin - Montfaoué - Nékliaï Kradji,dimenc_centres,33,Société le Nickel - DOTHIO,129.04,150.12,148.88,181.16
2706,Poya Sud,dimenc_centres,33,Société le Nickel - DOTHIO,118.26,127.44,129.09,144.55
2801,Sarraméa,dimenc_centres,33,Société le Nickel - DOTHIO,61.36,73.76,73.77,82.34
2901,Thio village,dimenc_centres,33,Société le Nickel - DOTHIO,11.67,18.33,17.79,37.49
2902,Thio,dimenc_centres,33,Société le Nickel - DOTHIO,10.34,25.73,27.72,45.58
