poi_type,,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_usines,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_centres,dimenc_usines,dimenc_usines
poi_id,,1,2,3,4,5,6,7,8,9,10,11,12,1,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,2,3
poi_name,,Nickel Mining Company - OUALA CARRIERE C,Nickel Mining Company - BOGOTA SUIVANTE-BIENVENUE,Nickel Mining Company - CLAUDE ET PHILOMENE,Maï Kouaoua Mines - GRAZIELLA,Nickel Mining Company - KOUE,Société des Mines de la Tontouta - MICHEL 37,Société des Mines de la Tontouta - TUNNEY,Société des Mines de la Tontouta - NAKETY PLATEAU,Nickel Mining Company - PB2 carrière basse,Société le Nickel - VERSE RACHEL,Société le Nickel - POUM,Société le Nickel - TIEBAGHI,KNS - Koniambo,Société le Nickel - ETOILE DU NORD,Nickel Mining Company - OUACO OUAZANGOU,Nickel Mining Company - OUACO TAOM,Société le Nickel - KOPETO,Nickel Mining Company - PINPIN 1B,Société des Mines de la Tontouta - CAP BOCAGE,Société le Nickel - PORO FRANCAISE,Nickel Mining Company - ALICE-PHILIPPE,Société le Nickel - KOUAOUA MEA-KIEL-DOUMA,Société des Mines de la Tontouta - BOGOTA EARLY DOWN-NIGL,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,Société le Nickel - THIO PLATEAU,Société le Nickel - THIO CAMP DES SAPINS,Société minière Georges Montagnat - TOMO-SMMO 43,Société le Nickel - OPOUE,Société minière Georges Montagnat - VULCAIN,Maï Kouaoua Mines - ADA,Société des Mines de la Tontouta - MICHEL 38,Société le Nickel - BOUALOUDJELIMA,Société minière Georges Montagnat - OUINNE,Société le Nickel - DOTHIO,Société le Nickel - PINPIN 1A,Société des Mines de la Tontouta - NAKETY LUCIENNE,Société le Nickel - PORO BONINI,Vale Nouvelle-Calédonie - GORO,Koniambo Nickel SAS - KONIAMBO,Nickel Mining Company - KADJITRA,Société le Nickel - STAMBOUL,VALE NC - Goro,SLN - Doniambo
iris_code,iris_libelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Bélep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
201,Boulouparis village,180.09,76.61,113.91,90.95,184.41,208.65,192.14,64.63,101.03,124.88,232.44,214.56,145.54,205.88,184.15,195.84,132.71,104.95,134.83,105.62,85.17,78.57,78.36,66.53,43.81,57.05,37.29,33.63,52.28,95.35,194.97,189.86,N/A,55.59,101.51,84.1,98.36,140.43,163.31,89.05,83.74,135.02,57.87
204,Tomo-Ouinané,186.97,81.29,120.79,75.35,191.29,215.53,199.02,68.69,85.43,131.77,239.32,221.44,152.42,212.76,191.03,202.72,139.59,111.83,141.72,112.5,92.05,85.45,83.04,70.59,47.87,61.11,19.68,16.41,35.18,79.75,201.85,196.74,N/A,59.65,108.39,88.45,105.24,124.84,170.19,95.93,90.62,119.42,42.27
205,Nassirah,179.77,66.91,113.58,93.58,184.09,208.33,191.82,54.32,103.66,124.56,232.12,214.24,145.22,205.56,183.83,195.52,132.38,104.62,134.51,105.3,84.85,78.25,68.67,56.22,33.5,46.74,39.92,36.26,54.91,97.98,194.65,189.54,N/A,45.27,101.19,74.08,98.04,143.07,162.99,88.73,83.42,137.65,60.5
301,Bourail village,119.42,86.94,53.23,140.63,123.74,147.98,131.47,98.51,150.71,64.21,171.77,153.89,84.86,145.21,123.47,135.17,72.03,44.27,75.0,65.56,80.41,78.27,88.7,94.64,90.39,103.63,86.97,83.31,101.96,145.03,134.29,129.18,N/A,102.17,40.83,97.68,65.82,190.11,102.63,87.31,82.71,184.7,107.55
302,Poé Nessadiou,131.63,87.89,65.45,141.57,135.95,160.19,143.68,99.46,151.65,76.43,183.98,166.1,97.08,157.43,135.69,147.38,84.25,56.49,87.22,77.78,85.81,79.21,89.64,95.58,91.34,104.57,87.91,84.25,102.9,145.97,146.51,141.4,N/A,103.11,53.05,98.63,78.03,191.06,114.85,89.7,84.38,185.64,108.49
303,Domaine Deva Le Cap,113.98,104.61,47.79,158.3,118.3,142.54,126.02,116.18,168.38,58.77,166.33,148.45,79.42,139.77,118.03,129.73,66.59,38.83,88.01,78.57,92.79,95.94,106.36,112.3,108.06,121.3,104.64,100.98,119.63,162.7,128.85,123.74,N/A,119.83,35.39,115.35,78.82,207.78,97.19,99.05,95.3,202.37,125.22
304,Nandaï Boghen,123.57,92.5,57.38,146.22,127.89,152.13,135.62,104.07,156.3,68.36,175.92,158.04,89.02,149.36,127.63,139.32,76.18,48.42,78.83,69.39,81.98,83.82,94.25,100.19,95.99,109.22,92.56,88.9,107.55,150.62,138.45,133.33,N/A,107.72,44.98,103.24,69.64,195.71,106.79,87.94,83.74,190.29,113.14
305,Ny,124.46,101.87,58.05,155.56,128.78,153.02,136.51,113.44,165.64,69.25,176.81,158.93,89.91,150.25,128.52,140.21,77.07,49.31,66.26,56.82,71.67,92.55,103.62,109.56,105.32,118.56,101.9,98.24,116.89,159.96,139.34,134.22,N/A,117.09,45.87,112.61,57.07,205.04,107.67,79.55,77.07,199.63,122.48
401,Canala village,186.23,20.44,120.04,147.01,190.55,214.79,198.28,32.01,157.09,131.02,238.58,220.7,151.68,212.02,190.29,201.98,138.84,111.08,94.78,65.57,45.12,38.52,22.19,28.13,49.21,74.85,93.35,89.69,108.34,151.41,201.11,195.99,N/A,44.48,107.64,31.18,58.3,196.5,169.45,49.0,43.69,191.08,113.93
403,Gélima - Kuiné - Mia - Nakéty,194.95,13.99,128.77,147.42,199.28,223.52,207.0,25.41,157.5,139.75,247.31,229.43,160.4,220.75,199.01,210.7,147.57,119.81,103.51,74.3,53.84,47.24,15.74,21.53,42.6,68.25,93.76,90.1,108.75,151.82,209.83,204.72,N/A,37.88,116.37,24.58,67.03,196.9,178.17,57.73,52.41,191.49,114.34
404,Mé Kwaré,206.54,18.49,140.36,153.83,210.87,235.11,218.59,33.09,163.91,151.34,258.89,241.01,171.99,232.34,210.6,222.29,159.16,131.4,115.1,85.88,65.43,58.83,19.89,29.21,50.61,76.26,100.17,96.51,115.16,158.23,221.42,216.31,N/A,45.89,127.96,32.26,78.62,203.31,189.76,69.32,64.0,197.9,120.75
501,Coeur de ville urbain,222.02,116.58,155.83,39.35,226.34,250.58,234.07,103.99,49.43,166.81,274.37,256.49,187.47,247.81,226.08,237.77,174.63,146.87,176.76,147.55,127.1,120.5,118.33,105.88,83.17,96.4,45.93,42.27,60.92,43.75,236.9,231.79,N/A,94.94,143.44,123.75,140.28,88.83,205.24,130.98,125.67,83.41,7.18
502,Coeur de ville littoral,220.15,114.71,153.97,40.07,224.47,248.72,232.2,102.12,50.15,164.95,272.5,254.62,185.6,245.95,224.21,235.9,172.77,145.01,174.9,145.68,125.23,118.63,116.46,104.01,81.3,94.54,44.07,40.4,59.05,44.47,235.03,229.92,N/A,93.07,141.57,121.88,138.42,89.55,203.37,129.11,123.8,84.14,7.12
503,Koutio Secal,220.71,115.27,154.53,40.55,225.03,249.28,232.76,102.68,50.63,165.51,273.06,255.18,186.16,246.51,224.77,236.46,173.33,145.57,175.46,146.24,125.79,119.19,117.02,104.57,81.86,95.1,44.63,40.96,59.61,44.95,235.59,230.48,N/A,93.63,142.13,122.44,138.98,90.03,203.93,129.67,124.36,84.61,7.5
504,Koutio érudits,219.9,114.46,153.72,40.65,224.22,248.47,231.95,101.87,50.73,164.7,272.25,254.37,185.35,245.7,223.96,235.65,172.52,144.76,174.65,145.43,124.98,118.38,116.21,103.76,81.05,94.29,43.82,40.15,58.8,45.05,234.78,229.67,N/A,92.82,141.32,121.63,138.17,90.14,203.12,128.86,123.55,84.72,7.57
505,Koutio Fortunes de mer,219.26,113.82,153.08,41.38,223.58,247.82,231.31,101.23,51.46,164.05,271.61,253.73,184.71,245.05,223.32,235.01,171.88,144.12,174.0,144.79,124.34,117.74,115.57,103.12,80.41,93.65,43.18,39.51,58.16,45.78,234.14,229.03,N/A,92.18,140.68,120.99,137.53,90.87,202.48,128.22,122.91,85.45,8.3
506,Jacarandas I,221.27,115.83,155.09,43.06,225.6,249.84,233.32,103.24,53.14,166.07,273.62,255.74,186.72,247.07,225.33,237.02,173.89,146.13,176.02,146.8,126.35,119.75,117.58,105.13,82.42,95.66,45.19,41.53,60.18,47.46,236.15,231.04,N/A,94.19,142.69,123.0,139.54,92.54,204.49,130.24,124.92,87.12,10.08
507,Jacarandas II,221.52,116.08,155.33,41.04,225.84,250.08,233.57,103.48,51.12,166.31,273.87,255.99,186.97,247.31,225.58,237.27,174.13,146.37,176.26,147.05,126.6,120.0,117.83,105.38,82.66,95.9,45.43,41.77,60.42,45.44,236.4,231.28,N/A,94.44,142.93,123.25,139.78,90.53,204.74,130.48,125.17,85.11,8.54
508,Auteuil,222.64,117.2,156.46,40.07,226.96,251.2,234.69,104.61,50.15,167.44,274.99,257.11,188.09,248.43,226.7,238.39,175.26,147.5,177.39,148.17,127.72,121.12,118.95,106.5,83.79,97.03,46.56,42.89,61.54,44.47,237.52,232.41,N/A,95.56,144.06,124.37,140.91,89.56,205.86,131.6,126.29,84.14,8.57
509,Koghis,226.25,120.81,160.06,44.48,230.57,254.81,238.3,108.21,54.56,171.04,278.6,260.72,191.7,252.04,230.31,242.0,178.86,151.1,180.99,151.78,131.33,124.73,122.56,110.11,87.39,100.63,50.16,46.5,65.15,48.88,241.13,236.01,N/A,99.17,147.66,127.98,144.51,93.96,209.47,135.21,129.9,88.54,13.07
510,Dumbéa/mer Ouest,219.58,114.14,153.39,42.38,223.9,248.14,231.62,101.54,52.46,164.37,271.93,254.05,185.02,245.37,223.63,235.33,172.19,144.43,174.32,145.11,124.65,118.05,115.89,103.44,80.72,93.96,43.49,39.83,58.48,46.78,234.45,229.34,N/A,92.5,140.99,121.3,137.84,91.87,202.79,128.54,123.22,86.45,9.3
511,Dumbea/mer Est - Plaine Adam,220.53,115.09,154.34,42.62,224.85,249.09,232.58,102.49,52.69,165.32,272.88,255.0,185.97,246.32,224.59,236.28,173.14,145.38,175.27,146.06,125.6,119.01,116.84,104.39,81.67,94.91,44.44,40.78,59.43,47.02,235.41,230.29,N/A,93.45,141.94,122.25,138.79,92.1,203.74,129.49,124.18,86.68,9.53
512,Plaine de Koé,225.73,120.29,159.54,50.23,230.05,254.29,237.78,107.69,60.31,170.52,278.08,260.2,191.18,251.52,229.79,241.48,178.34,150.58,180.47,151.26,130.81,124.21,122.04,109.59,86.87,100.11,49.64,45.98,64.63,54.63,240.61,235.49,N/A,98.65,147.14,127.46,143.99,99.71,208.95,134.69,129.38,94.3,18.82
513,Nakutakoin,216.65,111.21,150.46,45.71,220.97,245.21,228.7,98.61,55.79,161.44,269.0,251.12,182.1,242.44,220.71,232.4,169.26,141.5,171.39,142.18,121.73,115.13,112.96,100.51,77.79,91.03,40.56,36.9,55.55,50.11,231.53,226.41,N/A,89.57,138.06,118.38,134.91,95.2,199.86,125.61,120.3,89.78,12.63
514,Nondoué La Couvelée,225.24,119.8,159.05,52.23,229.56,253.8,237.29,107.2,62.31,170.03,277.59,259.71,190.69,251.03,229.3,240.99,177.85,150.09,179.98,150.77,130.32,123.72,121.55,109.1,86.38,99.62,49.15,45.49,64.14,56.63,240.12,235.0,N/A,98.16,146.66,126.97,143.5,101.72,208.46,134.2,128.89,96.3,20.82
515,Katiramona Sud,221.06,115.62,154.88,50.57,225.38,249.62,233.11,103.03,60.65,165.86,273.41,255.53,186.51,246.85,225.12,236.81,173.68,145.92,175.81,146.59,126.14,119.54,117.37,104.92,82.21,95.45,44.98,41.31,59.96,54.97,235.94,230.83,N/A,93.98,142.48,122.79,139.33,100.06,204.28,130.02,124.71,94.64,19.16
516,Dzumac,235.13,129.69,168.95,59.57,239.46,263.7,247.18,117.1,69.64,179.93,287.49,269.61,200.58,260.93,239.19,250.88,187.75,159.99,189.88,160.67,140.21,133.61,131.44,118.99,96.28,109.52,59.05,55.39,74.04,63.97,250.01,244.9,N/A,108.05,156.55,136.86,153.4,109.05,218.35,144.1,138.78,103.63,28.23
601,Farino,153.98,59.3,87.79,114.8,158.3,182.54,166.03,70.87,124.88,98.77,206.33,188.45,119.42,179.77,158.03,169.73,106.59,78.83,106.87,77.68,57.22,50.63,61.05,66.99,64.56,77.8,61.14,57.48,76.13,119.2,168.85,163.74,N/A,76.34,75.39,70.04,70.41,164.29,137.19,61.11,55.79,158.87,81.72
701,Hienghène village,124.97,215.57,162.91,302.41,129.29,140.32,123.81,227.14,312.48,142.24,164.11,146.23,120.62,137.55,126.26,140.72,150.06,156.56,127.58,145.21,160.06,182.83,217.32,223.26,244.34,265.41,248.75,245.08,263.73,306.81,126.63,121.52,N/A,239.61,153.12,226.31,145.46,351.89,138.39,167.94,165.46,346.47,269.32
704,Tiendanite à Ouayaguette,101.22,234.01,179.4,318.89,105.55,116.57,100.06,245.58,328.97,158.72,140.36,122.48,129.2,113.8,102.51,116.97,166.54,173.04,146.02,163.65,178.5,201.27,235.76,241.7,262.78,281.89,265.23,261.57,280.22,323.29,102.89,97.78,N/A,258.06,169.6,244.75,163.9,368.37,144.19,186.38,183.9,362.96,285.81
705,Oué - Hawa - Ouen - Kout - Pwa Jilu,81.3,214.32,153.57,293.06,85.62,106.26,89.75,225.89,303.14,132.89,130.05,112.17,99.97,103.49,85.34,97.05,140.71,147.21,166.04,179.03,193.88,204.54,216.07,222.01,235.0,256.06,239.4,235.74,254.39,297.46,92.58,87.46,N/A,231.95,143.77,225.06,179.28,342.55,112.99,201.76,199.28,337.13,259.98
801,Houaïlou village,164.68,82.83,76.29,182.65,169.01,193.25,176.73,94.4,192.73,109.48,217.04,199.16,130.13,190.48,168.74,180.44,117.3,88.05,33.91,16.58,27.32,50.09,84.59,90.53,111.6,137.25,128.99,125.33,143.98,187.05,179.56,174.45,N/A,106.88,84.61,93.57,16.05,232.14,147.9,35.2,32.72,226.72,149.57
803,Waraï,160.62,96.49,77.59,196.31,164.95,189.19,172.67,108.06,206.39,110.78,212.97,195.1,126.07,186.42,164.68,176.37,118.61,89.36,19.49,26.13,40.98,63.75,98.24,104.18,125.26,150.91,142.65,138.99,157.64,200.71,175.5,170.39,N/A,120.54,85.92,107.23,26.38,245.8,143.84,48.86,46.38,240.38,163.23
805,Nédivin - Bas Nindien,151.49,93.99,63.1,182.68,155.81,180.06,163.54,105.56,192.76,96.29,203.84,185.96,116.94,177.29,155.55,167.24,104.11,74.86,33.06,23.63,38.47,61.25,95.74,101.68,122.21,145.45,129.02,125.36,144.01,187.08,166.37,161.26,N/A,118.03,71.42,104.73,23.88,232.17,134.71,46.35,43.88,226.75,149.6
807,Boréaré - Coula - Karagreu - Nérin,136.34,110.43,48.89,170.19,140.67,164.91,148.39,122.0,180.27,81.14,188.7,170.82,101.79,162.14,140.4,152.1,88.96,59.71,51.17,41.73,56.58,79.35,112.18,118.12,119.88,133.19,116.53,112.87,131.52,174.59,151.22,146.11,N/A,128.4,56.27,121.17,41.98,219.67,119.56,64.46,61.98,214.26,137.11
808,Kua - Néoua - Gwa Ruviano,172.71,83.43,84.32,174.61,177.04,201.28,184.76,95.0,184.69,117.51,225.07,207.19,138.16,198.51,176.77,188.47,125.33,96.08,47.09,29.72,29.02,50.69,85.18,91.12,110.5,132.39,120.95,117.29,135.94,179.01,187.59,182.48,N/A,107.47,92.64,94.17,26.72,224.1,155.93,36.9,32.11,218.68,141.53
901,Vao,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
902,Kunié hors Vao,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1001,Kaala Gomen village,14.72,205.58,119.78,259.27,19.05,34.94,18.42,217.15,269.35,99.1,58.72,40.84,43.14,32.17,16.6,30.4,106.92,113.42,169.08,174.17,189.01,196.91,207.33,213.27,209.03,222.27,205.61,201.94,220.59,263.67,21.25,16.14,N/A,220.8,109.98,216.32,174.42,308.75,56.16,196.89,194.42,303.33,226.18
1004,Ouéholle - Ouémou - Kourou,43.18,235.56,149.76,289.25,47.5,58.52,42.01,247.13,299.33,129.08,82.31,64.43,73.12,55.76,44.46,58.93,136.9,143.4,196.54,204.15,218.99,226.89,237.31,243.25,239.01,252.25,235.59,231.92,250.57,293.65,44.84,39.73,N/A,250.78,139.96,246.3,204.4,338.73,86.14,226.87,224.4,333.31,256.16
1006,Massif Ouazangou - Mont Kaala,16.65,210.65,124.84,264.33,20.97,42.96,27.72,222.22,274.41,104.17,66.99,49.11,48.2,40.19,19.49,31.75,111.99,118.49,174.15,179.23,194.08,201.97,212.4,218.34,214.1,227.34,210.67,207.01,225.66,268.73,30.55,25.44,N/A,225.87,115.05,221.39,179.49,313.82,61.23,201.96,199.48,308.4,231.25
1101,Koné village,52.69,155.14,69.33,208.82,57.02,81.26,64.74,166.71,218.9,48.66,105.04,87.17,18.14,78.49,56.75,68.44,56.48,62.98,118.13,123.72,138.57,146.46,156.89,162.83,158.59,171.83,155.16,151.5,170.15,213.22,67.57,62.46,N/A,170.36,59.54,165.88,123.98,258.31,35.91,146.45,143.97,252.89,175.74
1102,Paiamboué - La Caférie - Foué,56.83,151.5,65.7,205.19,61.15,85.39,68.88,163.07,215.27,45.02,109.18,91.3,22.28,82.62,60.89,72.58,52.84,59.34,116.49,120.09,134.93,142.83,153.25,159.19,154.95,168.19,151.53,147.87,166.52,209.59,71.71,66.6,N/A,166.72,55.9,162.24,120.34,254.67,40.05,142.82,140.34,249.26,172.11
1103,Baco - Koniambo,57.28,153.8,67.99,207.48,61.6,85.84,69.33,165.37,217.56,47.31,109.63,91.75,22.73,83.07,61.34,73.03,55.14,61.64,112.47,122.38,137.23,145.12,155.55,161.49,157.25,170.48,153.82,150.16,168.81,211.88,72.16,67.05,N/A,169.02,58.2,164.54,122.63,256.97,40.5,145.11,142.63,251.55,174.4
1105,Massif Koniambo - Pinjen,48.41,171.01,85.21,224.7,52.73,76.97,60.46,182.58,234.78,64.53,100.76,82.88,18.7,74.21,52.47,64.16,72.35,78.85,134.51,139.6,154.44,162.34,172.76,178.7,174.46,187.7,171.04,167.37,186.02,229.1,63.29,58.18,N/A,186.23,75.41,181.75,139.85,274.18,25.7,162.32,159.85,268.76,191.62
1107,Poindah - Noelly - Néami - Netchaot,65.03,159.19,73.38,212.87,69.35,93.59,77.08,170.76,222.95,52.7,117.38,99.5,30.5,90.82,69.09,80.78,60.53,67.03,109.76,124.25,139.1,150.51,160.94,166.88,162.64,175.87,159.21,155.55,174.2,217.27,79.91,74.79,N/A,174.41,63.59,169.93,124.5,262.36,48.27,146.98,144.5,256.94,179.79
1108,Bopope,77.41,170.6,85.15,224.65,81.74,105.98,89.46,182.17,234.73,64.48,129.77,111.89,42.86,103.21,81.47,93.16,72.3,78.8,96.12,113.75,128.6,151.37,172.35,178.29,174.41,187.65,170.99,167.32,185.97,229.05,92.29,87.18,N/A,186.18,75.36,181.34,114.0,274.13,60.63,136.48,134.0,268.71,191.56
1201,Koumac village,24.04,216.43,130.62,270.11,28.37,23.04,11.4,228.0,280.19,109.95,41.97,24.09,53.98,20.27,25.33,39.8,117.77,124.27,179.93,185.01,199.86,207.75,218.18,224.12,219.88,233.12,216.45,212.79,231.44,274.51,14.23,9.11,N/A,231.65,120.83,227.17,185.27,319.6,67.01,207.74,205.26,314.18,237.03
1202,Pagou - Paop - Wanac,29.35,221.73,135.93,275.42,33.67,28.21,16.7,233.3,285.5,115.25,38.95,21.07,59.29,25.44,30.64,45.1,123.07,129.57,185.23,190.32,205.17,213.06,223.49,229.43,225.18,238.42,221.76,218.1,236.75,279.82,19.53,14.42,N/A,236.96,126.13,232.47,190.57,324.9,72.31,213.05,210.57,319.49,242.34
1203,Paagoumène - Chagrin - Karack - Pagui,38.35,230.73,144.93,284.42,42.67,37.03,25.7,242.3,294.5,124.25,42.42,18.76,68.29,34.26,39.64,54.1,132.07,138.57,194.23,199.32,214.16,222.06,232.48,238.42,234.18,247.42,230.76,227.1,245.75,288.82,28.53,23.42,N/A,245.95,135.13,241.47,199.57,333.9,81.31,222.05,219.57,328.49,251.34
1206,Piton de Pandop,35.37,227.75,141.95,281.44,39.69,16.84,23.95,239.32,291.52,121.27,58.39,40.51,65.31,14.07,36.66,51.12,129.09,135.59,191.25,196.34,211.18,219.08,229.5,235.44,231.2,244.44,227.78,224.12,242.77,285.84,26.78,21.67,N/A,242.97,132.15,238.49,196.59,330.92,78.33,219.07,216.59,325.51,248.36
1301,La Foa village,155.07,62.24,88.89,107.54,159.39,183.63,167.12,72.47,117.62,99.87,207.42,189.54,120.52,180.86,159.13,170.82,107.69,79.93,109.82,80.61,60.16,53.56,63.99,69.74,57.3,70.54,53.88,50.21,68.86,111.94,169.95,164.84,N/A,69.07,76.49,72.98,73.35,157.02,138.29,64.04,58.73,151.6,74.45
1303,Oua Tom Forêt noire Pierrat,166.2,73.36,100.02,112.7,170.52,194.77,178.25,81.78,122.78,111.0,218.55,200.67,131.65,192.0,170.26,181.95,118.82,91.06,120.95,91.73,71.28,64.68,75.11,78.99,62.46,75.7,59.04,55.37,74.02,117.1,181.08,175.97,N/A,74.23,87.62,84.1,84.47,162.18,149.42,75.16,69.85,156.76,79.61
1401,Gaïtcha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1402,Löessi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1403,Wet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1501,Guahma,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1502,La Roche,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1503,Tadine Pénélo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1601,Moindou,145.97,65.54,79.79,120.21,150.29,174.53,158.02,77.11,130.29,90.77,198.32,180.44,111.42,171.76,150.03,161.72,98.59,70.83,101.4,83.68,63.47,56.87,67.29,73.23,69.97,83.21,66.55,62.89,81.54,124.61,160.85,155.74,N/A,81.46,67.39,76.28,76.65,169.69,129.19,67.35,62.04,164.28,87.13
1701,Yahoué Nord,223.77,118.33,157.59,39.96,228.1,252.34,235.82,105.74,50.04,168.57,276.12,258.24,189.22,249.57,227.83,239.52,176.39,148.63,178.52,149.3,128.85,122.25,120.08,107.63,84.92,98.16,47.69,44.03,62.68,44.36,238.65,233.54,N/A,96.69,145.19,125.5,142.04,89.44,206.99,132.73,127.42,84.02,10.06
1702,Yahoué Sud,223.65,118.21,157.47,39.07,227.98,252.22,235.7,105.62,49.15,168.45,276.0,258.12,189.1,249.45,227.71,239.4,176.27,148.51,178.4,149.18,128.73,122.13,119.96,107.51,84.8,98.04,47.57,43.91,62.56,43.47,238.53,233.42,N/A,96.57,145.07,125.38,141.92,88.55,206.87,132.61,127.3,83.14,9.26
1703,Pont des Français,223.32,117.88,157.14,37.49,227.64,251.88,235.37,105.29,47.57,168.12,275.67,257.79,188.77,249.11,227.38,239.07,175.94,148.18,178.07,148.85,128.4,121.8,119.63,107.18,84.47,97.71,47.24,43.57,62.22,41.89,238.2,233.09,N/A,96.24,144.74,125.05,141.59,86.98,206.54,132.28,126.97,81.56,7.97
1704,La Conception,225.53,120.09,159.34,36.4,229.85,254.09,237.57,107.49,46.48,170.32,277.88,260.0,190.97,251.32,229.58,241.28,178.14,150.38,180.27,151.06,130.6,124.0,121.84,109.39,86.67,99.91,49.44,45.78,64.43,40.8,240.4,235.29,N/A,98.45,146.94,127.25,143.79,85.89,208.74,134.49,129.17,80.47,10.13
1705,Robinson Nord,228.28,122.84,162.09,36.84,232.6,256.84,240.33,110.24,46.92,173.07,280.63,262.75,193.72,254.07,232.33,244.03,180.89,153.13,183.02,153.81,133.35,126.76,124.59,112.14,89.42,102.66,52.19,48.53,67.18,41.24,243.15,238.04,N/A,101.2,149.69,130.0,146.54,86.32,211.49,137.24,131.92,80.9,11.77
1706,Robinson Sud,226.62,121.18,160.43,34.81,230.94,255.18,238.67,108.58,44.89,171.41,278.97,261.09,192.07,252.41,230.68,242.37,179.23,151.47,181.36,152.15,131.7,125.1,122.93,110.48,87.76,101.0,50.53,46.87,65.52,39.21,241.5,236.38,N/A,99.54,148.03,128.35,144.88,84.29,209.83,135.58,130.27,78.88,10.11
1707,Boulari,227.39,121.95,161.21,33.02,231.72,255.96,239.44,109.36,43.1,172.19,279.75,261.87,192.84,253.19,231.45,243.15,180.01,152.25,182.14,152.93,132.47,125.87,123.71,111.25,88.54,101.78,51.31,47.65,66.3,37.42,242.27,237.16,N/A,100.31,148.81,129.12,145.66,82.51,210.61,136.36,131.04,77.09,10.89
